Sentences,Question,word5,word4,word6,word1,word3,Ans,word2,lenth,Type,ID,practicetrials.thisRepN,practicetrials.thisTrialN,practicetrials.thisN,practicetrials.thisIndex,key_resp_12.keys,key_resp_12.rt,Atests1.keys,Atests1.rt,Atests2.keys,Atests2.rt,Atests3.keys,Atests3.rt,Atests4.keys,Atests4.rt,Atests5.keys,Atests5.rt,Atests6.keys,Atests6.rt,key_resp_8.keys,key_resp_8.corr,key_resp_8.rt,expName,participant,version,Grade,Gender,frameRate,session,date
?????????????????????????????????,?????????????????????,???,??????,??????,??????,??????,f,??????,11,1,3,0,18,18,2,space,0.300378669,space,0.284067059,space,0.267172032,space,0.282382333,space,2.401695147,space,0.367148387,space,0.533692357,f,1,1.03376637,SPR,3,A,,m,59.54544386,1,2017_01_05_1128
?€???????????????????????????????,?????????????€???????,???,??????,??????,?€????,??????,j,??????,11,1,4,0,19,19,3,space,0.25034411,space,0.25036661,space,0.283655351,space,0.267040191,space,0.933698831,space,0.467126322,space,0.417067684,j,1,1.000383682,SPR,3,A,,m,59.54544386,1,2017_01_05_1128
?????????????????????????????????,?????????????????????,???,??????,??????,??????,??????,f,??????,11,1,1,0,20,20,0,space,0.283529036,space,0.267015322,space,0.317046329,space,0.533683673,space,0.417406761,space,0.583792837,space,0.517252854,f,1,1.067066559,SPR,3,A,,m,59.54544386,1,2017_01_05_1128
??????????????€??????????????????,?????????????????????,???,??????,??????,??????,??€???,f,??????,11,2,33,0,21,21,8,space,0.217132341,space,0.300277617,space,0.283779298,space,0.250406083,space,0.433731791,space,1.11708296,space,0.517042855,f,1,2.317045145,SPR,3,A,,m,59.54544386,1,2017_01_05_1128
?????????????????????????????????,?????????????????????,???,??????,??????,??????,?????????,j,???,11,3,8,0,22,22,23,space,0.266978217,space,0.300352222,space,0.300406695,space,0.250308584,space,0.267021638,space,0.567029257,space,0.283766666,j,1,1.417201499,SPR,3,A,,m,59.54544386,1,2017_01_05_1128
???????????€?????????????????????,????????????????????????,???,??????,??????,??????,??????,f,?????€,11,2,37,0,23,23,12,space,0.233745923,space,0.267208742,space,0.26743453,space,0.300345511,space,0.333445964,space,0.433731791,space,1.367159045,f,1,4.800492155,SPR,3,A,,m,59.54544386,1,2017_01_05_1128
?????????????????????????????????,?????????????????????,???,??????,??????,??????,??????,j,??????,11,1,10,0,0,0,1,space,0.634028316,space,0.250670555,space,0.266977428,space,0.250458188,space,0.300417747,space,0.417212551,space,0.367408123,j,1,1.967221255,SPR,3,A,,m,59.54544386,1,2017_01_05_1128
????????????????€???????????€???????,????€????????€??????????,???,??????,?€???????,??????,????€?,j,??????,12,2,48,0,1,1,15,space,0.250524503,space,0.267001112,space,0.217269314,space,0.266781245,space,0.267015717,space,0.333792146,space,0.333708857,j,1,4.734136907,SPR,3,A,,m,59.54544386,1,2017_01_05_1128
??€???????€€?€????????€?????????????,??€???????€€????????????,???,????€?,?????????,??€???,?€????,f,????€€,12,2,43,0,2,2,10,space,0.333643331,space,0.300362879,space,0.250572661,space,0.300293801,space,0.583749416,space,0.417154131,space,0.867071612,f,1,1.183757943,SPR,3,A,,m,59.54544386,1,2017_01_05_1128
????????????????????????????????????,????????????????????????,???,??????,??????,??????,?????????,j,??????,12,2,46,0,3,3,13,space,0.267072954,space,0.25043332,space,0.300359327,space,0.317088565,space,0.433697449,space,0.083787113,space,0.950200703,j,1,2.633993185,SPR,3,A,,m,59.54544386,1,2017_01_05_1128
???????????????????????????????????????,????????????????????????,??????,?????????,??????,??????,??????,f,??????,13,3,11,0,4,4,18,space,0.283816403,space,0.266931244,space,0.333842278,space,0.333776752,space,0.283688903,space,0.267126243,space,0.317064487,f,1,1.433911396,SPR,3,A,,m,59.54544386,1,2017_01_05_1128
???????€?????????????????????????,???????€?????????????,???,??????,??????,??????,??????,j,?€????,11,2,42,0,5,5,9,space,0.300521957,space,0.28375285,space,0.250243847,space,0.250428978,space,0.33378662,space,0.33386833,space,0.350444017,j,1,3.033792423,SPR,3,A,,m,59.54544386,1,2017_01_05_1128
?????????????????????????????????,?????????????????????,???,??????,??????,??????,??????,j,??????,11,1,16,0,6,6,7,space,0.316908961,space,0.283727982,space,0.233850922,space,0.283726798,space,0.300352616,space,0.300505378,space,0.333730173,j,1,0.950340833,SPR,3,A,,m,59.54544386,1,2017_01_05_1128
????????????????????????????€????,?????????????€???????,???,??????,?€????,??????,??????,f,??????,11,1,11,0,7,7,2,space,0.26709348,space,0.283776535,space,0.267025586,space,0.300091302,space,0.317081855,space,0.367105361,space,0.450329978,f,1,1.700448695,SPR,3,A,,m,59.54544386,1,2017_01_05_1128
?????????????????????????????????,?????????????????????,???,??????,??????,??????,??????,f,??????,11,1,15,0,8,8,6,space,0.283667193,space,0.23378737,space,0.30012367,space,0.267078085,space,0.317041987,space,0.567033993,space,0.900494563,f,1,1.850469083,SPR,3,A,,m,59.54544386,1,2017_01_05_1128
?????????????????????????????????,?????????????????????,???,??????,??????,??????,??????,j,??????,11,1,12,0,9,9,3,space,0.250467267,space,0.283742193,space,0.267123874,space,0.300403142,space,0.33374991,space,0.300489984,space,0.55037857,j,1,2.067107217,SPR,3,A,,m,59.54544386,1,2017_01_05_1128
????????????????????€???????????????,????????€????????????,??????,??€???,??????,?????????,??????,f,???,12,3,13,0,10,10,20,space,0.250338583,space,0.267029928,space,0.283778903,space,0.250265952,space,0.267091111,space,0.283800219,space,0.233741186,f,1,1.533778015,SPR,3,A,,m,59.54544386,1,2017_01_05_1128
?€??€??????????????€???€????????????,????????????????????????,??€???,?€?,?????????,?€??€?,??????,j,??????,12,3,16,0,11,11,23,space,0.267172821,space,0.300275643,space,0.267095848,space,0.300317485,space,0.550439754,space,0.400380287,space,0.333778725,f,0,1.017118052,SPR,3,A,,m,59.54544386,1,2017_01_05_1128
????€??€????????????€???????????????,????€???????????????????,???,??€??????,??????,????€?,??????,j,?€????,12,3,12,0,12,12,19,space,0.317161591,space,0.233774739,space,0.250310557,space,0.417044395,space,0.283786798,space,0.300358537,space,0.3837671,j,1,0.783798442,SPR,3,A,,m,59.54544386,1,2017_01_05_1128
?????????????????€?€????????????????,????????????????????????,???,??€?€????,?????????,??????,??????,j,???,12,3,10,0,13,13,17,space,0.250463714,space,0.333837146,space,0.300396432,space,0.300439853,space,0.33375741,space,0.366920626,space,0.333858856,j,1,0.900570352,SPR,3,A,,m,59.54544386,1,2017_01_05_1128
????€?????????€??????????????????,????€????????????????,???,??????,??????,????€?,??€???,f,??????,11,1,13,0,14,14,4,space,0.283714166,space,0.283760745,space,0.250362662,space,0.300349064,space,0.333738462,space,0.5837806,space,0.617012105,f,1,1.20045955,SPR,3,A,,m,59.54544386,1,2017_01_05_1128
????????????????????????????????????,????????????????????????,??????,??????,??????,??????,??????,j,??????,12,3,14,0,15,15,21,space,0.233770002,space,0.250439241,space,0.267024796,space,0.267102559,space,0.283469036,space,0.233710792,space,0.250369373,j,1,0.950632937,SPR,3,A,,m,59.54544386,1,2017_01_05_1128
????????????????????????????????????,????????????????????????,???,??????,??????,?????????,??????,f,??????,12,2,41,0,16,16,8,space,0.267091901,space,0.250427399,space,0.300437484,space,0.267013349,space,0.467048164,space,0.383703153,space,0.317146197,f,1,0.967245334,SPR,3,A,,m,59.54544386,1,2017_01_05_1128
???????€???????????????????????????????,?€??????€???????????????,??????,??????,?????????,??????,??????,f,?€????,13,3,15,0,17,17,22,space,0.216769975,space,0.283973507,space,0.283750877,space,0.233777502,space,0.283807324,space,0.283461142,space,0.417010053,f,1,1.783734101,SPR,3,A,,m,59.54544386,1,2017_01_05_1128
?????????????????????????????????,?????????????????????,???,??????,??????,??????,??????,j,??????,11,1,14,0,18,18,5,space,0.233771186,space,0.267044533,space,0.283722061,space,0.383726048,space,0.350405333,space,0.367172466,space,0.517046013,j,1,0.850388162,SPR,3,A,,m,59.54544386,1,2017_01_05_1128
????????????????????????????????????,????????????????????????,???,??????,??????,?????????,??????,f,??????,12,1,9,0,19,19,0,space,0.267065454,space,0.267078875,space,0.300303669,space,0.333472411,space,0.567028467,space,0.867030164,space,0.317293038,f,1,1.233811844,SPR,3,A,,m,59.54544386,1,2017_01_05_1128
????????????????????????????????????,????????????????????????,???,??????,??????,??????,?????????,j,??????,12,2,44,0,20,20,11,space,0.267186242,space,0.267022822,space,0.283736666,space,0.3003688,space,0.883790587,space,0.583785732,space,0.483743456,j,1,2.000459471,SPR,3,A,,m,59.54544386,1,2017_01_05_1128
????€???????????????????????????????,?€??????????????????????,???,??????,?????????,????€????,???,f,??????,12,3,9,0,21,21,16,space,0.25039503,space,0.283733114,space,0.250460162,space,0.267022033,space,0.250361478,space,0.233700528,space,0.233790923,f,1,2.45049024,SPR,3,A,,m,59.54544386,1,2017_01_05_1128
????????????????????????????????????,????????????????????????,???,??????,??????,??????,?????????,f,??????,12,2,45,0,22,22,12,space,0.250443583,space,0.233693028,space,0.250509109,space,0.250372136,space,0.333753068,space,0.400461208,space,0.4170215,f,1,4.084005402,SPR,3,A,,m,59.54544386,1,2017_01_05_1128
????????????????????????????????????,????????????????????????,???,??????,?????????,??????,??????,f,??????,12,2,47,0,23,23,14,space,0.217159973,space,0.250434109,space,0.283702324,space,0.28368614,space,1.700617641,space,0.383810126,space,1.217166683,j,0,1.967158887,SPR,3,A,,m,59.54544386,1,2017_01_05_1128
????????????????????????????€?????€?,?????????????€?????€????,???,??????,?€?????€?,??????,??????,j,??????,12,2,56,0,0,0,15,space,0.767369991,space,0.250297926,space,0.267122295,space,0.283795087,space,0.267140453,space,0.283788771,space,0.283710219,j,1,3.050290347,SPR,3,A,,m,59.54544386,1,2017_01_05_1128
???????????????????????????????????????,?????????????????????,??????,??????,?????????,??????,??????,f,??????,13,3,17,0,1,1,16,space,0.250531214,space,0.300478537,space,0.250410425,space,0.267098217,space,0.250403715,space,0.233848949,space,0.266992823,f,1,2.317106723,SPR,3,A,,m,59.54544386,1,2017_01_05_1128
?€???????????????????????????€???,??€??????????€???????,???,??????,??€???,?€????,??????,j,??????,11,1,18,0,2,2,1,space,0.267164137,space,0.266855455,space,0.267173216,space,0.267091111,space,0.317164354,space,0.400320682,space,0.633639897,j,1,3.300393669,SPR,3,A,,m,59.54544386,1,2017_01_05_1128
?????????????????????????????????,?????????????????????,???,??????,??????,??????,??????,f,??????,11,1,23,0,3,3,6,space,0.217111026,space,0.267014533,space,0.267012165,space,0.283484826,space,0.35037336,space,0.350413622,space,0.867023454,f,1,3.333883725,SPR,3,A,,m,59.54544386,1,2017_01_05_1128
????????????????????????????????????,????€????????????????,???,??????,??????,??????,????????????,j,???,12,3,22,0,4,4,21,space,0.250444372,space,0.283943507,space,0.23372066,space,0.233706844,space,0.317073565,space,0.233773949,space,0.283990481,j,1,0.817072579,SPR,3,A,,m,59.54544386,1,2017_01_05_1128
????????????????????????????????????,????????????????????????,???,??????,??????,??????,?????????,f,??????,12,3,21,0,5,5,20,space,0.26710769,space,0.267087954,space,0.283740614,space,0.233725791,space,0.233518161,space,0.267323215,space,0.283740614,f,1,1.267241505,SPR,3,A,,m,59.54544386,1,2017_01_05_1128
????????????????????????????????????,?????????????????????,???,??????,??????,?????????,??????,j,??????,12,2,54,0,6,6,13,space,0.267100585,space,0.250518977,space,0.250394241,space,0.283713377,space,0.433796923,space,1.00050526,space,0.317187644,j,1,2.883982823,SPR,3,A,,m,59.54544386,1,2017_01_05_1128
????????????????????????????????????,????????????????????????,???,??????,?????????,??????,??????,f,??????,12,2,55,0,7,7,14,space,0.233646055,space,0.217089315,space,0.267021638,space,0.283754824,space,0.267021638,space,0.30036959,space,0.750806936,f,1,1.583936915,SPR,3,A,,m,59.54544386,1,2017_01_05_1128
????????????????????????????????????,?????????????????????,???,??????,??????,??????,?????????,f,??????,12,2,51,0,8,8,10,space,0.267227295,space,0.267156637,space,0.233695002,space,0.283758771,space,0.350392702,space,0.833756423,space,0.416837554,f,1,0.917011434,SPR,3,A,,m,59.54544386,1,2017_01_05_1128
???????????????????????????????????????,???????????????????????????,???,??????,????????????,??????,??????,f,??????,13,2,53,0,9,9,12,space,0.233702897,space,0.233743949,space,0.267029138,space,0.250414372,space,0.28367114,space,0.617117499,space,1.683741166,f,1,2.317084223,SPR,3,A,,m,59.54544386,1,2017_01_05_1128
?????????????????????????????€??????,?????????????????????,???,??????,??€??????,??????,??????,j,??????,12,2,50,0,10,10,9,space,0.26705677,space,0.267121111,space,0.333857672,space,0.367142861,space,1.417045579,space,0.350442043,space,0.633732265,j,1,4.133554832,SPR,3,A,,m,59.54544386,1,2017_01_05_1128
????????????????????????????????????,????????????????????????,???,??????,????????????,??????,??????,j,???,12,3,18,0,11,11,17,space,0.250459372,space,0.233745923,space,0.233772765,space,0.250394636,space,0.317122513,space,0.300463142,space,0.233746712,f,1,0.983972204,SPR,3,A,,m,59.54544386,1,2017_01_05_1128
??????????€??€???€??????????????????,???????€??€??????????,???,??€???,????????????,??????,?€??€?,j,???,11,3,20,0,12,12,19,space,0.267147953,space,0.233404872,space,0.250407267,space,0.233704476,space,0.283649035,space,0.25041832,space,0.183720048,j,1,1.150420254,SPR,3,A,,m,59.54544386,1,2017_01_05_1128
????????????????????????????????????,?????????????????????,???,??????,?????????,??????,??????,j,??????,12,2,52,0,13,13,11,space,0.25051503,space,0.250217795,space,0.26713098,space,0.283828639,space,1.517116276,space,0.367144835,space,0.583665733,j,1,4.417294261,SPR,3,A,,m,59.54544386,1,2017_01_05_1128
?????????????????€?€?????????????,?????????????????????,???,?€????,??????,??????,?????€,f,??????,11,1,17,0,14,14,0,space,0.267140058,space,0.250418715,space,0.300362879,space,0.267082033,space,0.367182335,space,1.133795225,space,0.717118723,f,1,2.750447727,SPR,3,A,,m,59.54544386,1,2017_01_05_1128
???????????€????????????????????????,??????????????€?????????,???,??????,?????????,??????,??????,j,?????€,12,1,20,0,15,15,3,space,0.26711519,space,0.250441214,space,0.300424853,space,0.250203584,space,0.283668772,space,1.400135157,space,0.500442695,j,1,2.833884712,SPR,3,A,,m,59.54544386,1,2017_01_05_1128
?????????????????????????????????,?????????????????????,???,??????,??????,??????,??????,f,??????,11,1,19,0,16,16,2,space,0.250404899,space,0.250412399,space,0.250491346,space,0.317053039,space,1.300405511,space,0.31713396,space,0.433750344,f,1,0.967016783,SPR,3,A,,m,59.54544386,1,2017_01_05_1128
?????????????????????????????????,?????????????????????,???,??????,??????,??????,??????,f,??????,11,1,21,0,17,17,4,space,0.217451682,space,0.250154637,space,0.25042582,space,0.267051638,space,0.316808304,space,0.466806587,space,0.383439076,f,1,1.150528411,SPR,3,A,,m,59.54544386,1,2017_01_05_1128
?????????????????????????????????,?????????????????????,???,??????,??????,??????,??????,j,??????,11,1,22,0,18,18,5,space,0.217161552,space,0.250324768,space,0.267066243,space,0.283772192,space,0.683694193,space,0.316870672,space,0.467094743,j,1,0.900352853,SPR,3,A,,m,59.54544386,1,2017_01_05_1128
????????????????????????????????????,????????????????????????,???,???,?????????,??????,??????,j,?????????,12,3,24,0,19,19,23,space,0.233715923,space,0.250440425,space,0.250442399,space,0.26716019,space,0.26708519,space,0.217148131,space,0.217177736,j,1,2.7668596,SPR,3,A,,m,59.54544386,1,2017_01_05_1128
??????????€?????????????????????€,??????????€?????????€???,???,??????,?????€,??????,??????,f,????€?,11,3,23,0,20,20,22,space,0.233688686,space,0.250431346,space,0.283798245,space,0.267010586,space,0.217006026,space,0.283778508,space,0.266764666,f,1,0.967096125,SPR,3,A,,m,59.54544386,1,2017_01_05_1128
????????????????????????????????????,????????????????????????,???,??????,??????,????????? ,??????,j,??????,12,1,24,0,21,21,7,space,0.283683772,space,0.233491714,space,0.217083394,space,0.233751844,space,0.850327373,space,0.300389327,space,0.3837746,j,1,1.067040901,SPR,3,A,,m,59.54544386,1,2017_01_05_1128
???????????????????????????????????????,???????????????????????????,???,??????,?????????,?????????,??????,f,??????,13,2,49,0,22,22,8,space,0.267102559,space,0.250308978,space,0.250372136,space,0.300420905,space,0.700339353,space,0.467294479,space,1.650547951,j,0,3.633894501,SPR,3,A,,m,59.54544386,1,2017_01_05_1128
????????????????????????????€??????????,?????????????????????,????€?,??????,?????????,?????????,??????,f,???,13,3,19,0,23,23,18,space,0.23375737,space,0.233745133,space,0.300474194,space,0.483728456,space,0.38347855,space,0.300324985,space,0.300439853,f,1,0.883610193,SPR,3,A,,m,59.54544386,1,2017_01_05_1128
????????????????????????????????????,????????????????????????,???,??????,??????,??????,?????????,f,??????,12,2,63,0,0,0,14,space,0.667240479,space,0.28371614,space,0.250263979,space,0.36701852,space,0.650386899,space,0.300441431,space,0.283705088,j,0,3.350393096,SPR,3,A,,m,59.54544386,1,2017_01_05_1128
???????????€?????????????????????,???????????€?????????,???,??????,??????,??????,??????,f,?????€,11,1,31,0,1,1,6,space,0.300475379,space,0.317167118,space,0.234049474,space,0.283611536,space,0.450438925,space,0.300430774,space,0.333530832,f,1,0.783895547,SPR,3,A,,m,59.54544386,1,2017_01_05_1128
???????????????????????????????????????,???????€?????????????,???,????????????,???,??????,???,j,????????????,13,3,28,0,2,2,19,space,0.250571082,space,0.300526299,space,0.300357353,space,0.283784824,space,0.300416168,space,0.383469865,space,0.283729561,f,1,1.350006257,SPR,3,A,,m,59.54544386,1,2017_01_05_1128
???????€?????????????????????????,???????€????????????????,???,??????,??????,???????€?,???,f,??????,11,3,31,0,3,3,22,space,1.033843343,space,0.300041171,space,0.183963599,space,0.283300485,space,0.233838291,space,0.267117164,space,0.233706055,f,1,1.18347255,SPR,3,A,,m,59.54544386,1,2017_01_05_1128
????????????????????€??????????????????,?????????????????????,???,??????,????????????,??????,??????,f,??????,13,3,27,0,4,4,18,space,0.283881929,space,0.267052033,space,0.300151302,space,0.300394458,space,0.283682588,space,0.233730528,space,0.316749883,f,1,1.000128683,SPR,3,A,,m,59.54544386,1,2017_01_05_1128
?????€??????????????€???????????????,?????????????????????,??????,??€???,??????,???,?????????,j,??€???,12,3,26,0,5,5,17,space,0.250499635,space,0.250380425,space,0.233806712,space,0.250158979,space,0.250392662,space,0.233865527,space,0.300456037,j,1,1.417157683,SPR,3,A,,m,59.54544386,1,2017_01_05_1128
????????????????????????????????????,????????????????????????,??????,???,??????,?????????,??????,f,??????,12,3,29,0,6,6,20,space,0.21703721,space,0.233682765,space,0.250378452,space,0.283685351,space,0.233754607,space,0.267074927,space,0.233671318,f,1,1.117135855,SPR,3,A,,m,59.54544386,1,2017_01_05_1128
?????????????????????????????????,?????????????????????,???,??????,??????,??????,??????,j,??????,11,1,26,0,7,7,1,space,0.233771186,space,0.250474767,space,0.26666164,space,0.267057559,space,2.31718646,space,0.350460201,space,0.750236545,j,1,1.067288794,SPR,3,A,,m,59.54544386,1,2017_01_05_1128
????????€????€??????????????????€???,????????€???????????????,???,??????,??€???,????????€,??????,f,????€?,12,3,25,0,8,8,16,space,0.283699561,space,0.317282775,space,0.300009592,space,0.283994428,space,0.217062868,space,0.233643687,space,0.267057164,f,1,1.13379562,SPR,3,A,,m,59.54544386,1,2017_01_05_1128
??????????€??????????????????????,??????????€??????????,???,??????,??????,??????,??????,f,????€?,11,1,25,0,9,9,0,space,0.250474767,space,0.267132953,space,0.267074138,space,0.267082033,space,0.317031329,space,0.433766923,space,0.283856271,f,1,4.033911238,SPR,3,A,,m,59.54544386,1,2017_01_05_1128
?????????????????????????????????,?????????????????????,???,??????,??????,??????,??????,j,??????,11,1,28,0,10,10,3,space,0.267151901,space,0.250465688,space,0.266805324,space,0.266836902,space,0.267031507,space,1.200450076,space,0.867086611,j,1,5.350374938,SPR,3,A,,m,59.54544386,1,2017_01_05_1128
????????????????????????????????????,???????????????????????????,???,??????,??????,??????,?????????,j,??????,12,2,62,0,11,11,13,space,0.250533187,space,0.267048085,space,0.283764298,space,0.300341564,space,1.21721563,space,0.617160131,space,0.550525806,j,1,3.10036359,SPR,3,A,,m,59.54544386,1,2017_01_05_1128
????????????????????????????????€???,?????????????????€??????,???,??????,?????€???,??????,??????,f,??????,12,2,57,0,12,12,8,space,0.234016316,space,0.267183479,space,0.267074927,space,0.566977152,space,0.600391813,space,0.417160052,space,0.533828146,f,1,3.467364741,SPR,3,A,,m,59.54544386,1,2017_01_05_1128
????????????????????????????????????,???????????????????????????,???,??????,?????????,??????,??????,j,??????,12,2,64,0,13,13,15,space,0.283444563,space,0.233884869,space,0.267113611,space,1.067160111,space,0.317127249,space,0.333529253,space,0.383784863,j,1,1.717150697,SPR,3,A,,m,59.54544386,1,2017_01_05_1128
???????€?????????????????????????,????????????????????????,???,??????,??????,???????€?,???,j,??????,11,3,32,0,14,14,23,space,0.367097467,space,0.25044832,space,0.267102559,space,0.267185453,space,0.267059533,space,0.233813422,space,0.167051993,j,1,0.883931507,SPR,3,A,,m,59.54544386,1,2017_01_05_1128
??????????????????????????€?????????,??????????????€?????????,???,?????€,??????,??????,?????????,f,??????,12,2,61,0,15,15,12,space,0.317090539,space,0.250361083,space,0.283645483,space,0.35075191,space,0.733594937,space,0.383672364,space,0.400501471,f,1,3.717230433,SPR,3,A,,m,59.54544386,1,2017_01_05_1128
????????????????????????????????????,????????????????????????,???,??????,?????????,??????,??????,f,??????,12,2,59,0,16,16,10,space,0.250346083,space,0.233949211,space,0.250477925,space,0.283704298,space,0.317064881,space,0.333671752,space,0.367030757,f,1,1.583893889,SPR,3,A,,m,59.54544386,1,2017_01_05_1128
????????????????????????????????????,????????????????????????,???,??????,??????,??????,?????????,j,??????,12,2,60,0,17,17,11,space,0.367168124,space,0.300216433,space,0.533785909,space,0.450341031,space,0.333762146,space,0.30046551,space,0.433631924,j,1,5.53376262,SPR,3,A,,m,59.54544386,1,2017_01_05_1128
????????????????????????????????????,?????????????????????,???,?????????,??????,??????,??????,j,??????,12,1,32,0,18,18,7,space,0.217106289,space,0.283712588,space,0.267071375,space,0.28376864,space,0.250695029,space,0.367326018,space,0.283786403,j,1,2.783777127,SPR,3,A,,m,59.54544386,1,2017_01_05_1128
